instance=81,n=200,m=50,d=3,type=B2
BinType:1 cost=412
Link2316: itemNo1=58, itemNo2=123, cost=45
Link2317: itemNo1=58, itemNo2=139, cost=67
Link2318: itemNo1=58, itemNo2=140, cost=24
Link2319: itemNo1=58, itemNo2=141, cost=79
Link2320: itemNo1=58, itemNo2=143, cost=95
Link2321: itemNo1=58, itemNo2=152, cost=87
Link2322: itemNo1=58, itemNo2=153, cost=94
Link2323: itemNo1=58, itemNo2=154, cost=45
Link2324: itemNo1=58, itemNo2=162, cost=16
Link2325: itemNo1=58, itemNo2=164, cost=84
Link2326: itemNo1=58, itemNo2=166, cost=36
Link2327: itemNo1=58, itemNo2=174, cost=57
Link2328: itemNo1=58, itemNo2=181, cost=25
Link2329: itemNo1=58, itemNo2=192, cost=96
Link2330: itemNo1=58, itemNo2=193, cost=97
Link2331: itemNo1=58, itemNo2=196, cost=52
Link2332: itemNo1=59, itemNo2=4, cost=88
Link2333: itemNo1=59, itemNo2=10, cost=10
Link2334: itemNo1=59, itemNo2=11, cost=63
Link2335: itemNo1=59, itemNo2=13, cost=53
Link2336: itemNo1=59, itemNo2=19, cost=44
Link2337: itemNo1=59, itemNo2=24, cost=31
Link2338: itemNo1=59, itemNo2=25, cost=90
Link2339: itemNo1=59, itemNo2=40, cost=22
Link2340: itemNo1=59, itemNo2=41, cost=29
Link2341: itemNo1=59, itemNo2=46, cost=33
Link2342: itemNo1=59, itemNo2=50, cost=34
Link2343: itemNo1=59, itemNo2=52, cost=97
Link2344: itemNo1=59, itemNo2=57, cost=22
Link2345: itemNo1=59, itemNo2=60, cost=59
Link2346: itemNo1=59, itemNo2=61, cost=56
Link2347: itemNo1=59, itemNo2=65, cost=24
Link2348: itemNo1=59, itemNo2=71, cost=62
Link2349: itemNo1=59, itemNo2=74, cost=13
Link2350: itemNo1=59, itemNo2=80, cost=63
Link2351: itemNo1=59, itemNo2=83, cost=81
Link2352: itemNo1=59, itemNo2=86, cost=37
Link2353: itemNo1=59, itemNo2=90, cost=37
Link2354: itemNo1=59, itemNo2=96, cost=4
Link2355: itemNo1=59, itemNo2=100, cost=20
Link2356: itemNo1=59, itemNo2=101, cost=91
Link2357: itemNo1=59, itemNo2=110, cost=39
Link2358: itemNo1=59, itemNo2=114, cost=97
Link2359: itemNo1=59, itemNo2=131, cost=74
Link2360: itemNo1=59, itemNo2=145, cost=79
Link2361: itemNo1=59, itemNo2=153, cost=63
Link2362: itemNo1=59, itemNo2=155, cost=74
Link2363: itemNo1=59, itemNo2=157, cost=76
Link2364: itemNo1=59, itemNo2=166, cost=8
Link2365: itemNo1=59, itemNo2=169, cost=13
Link2366: itemNo1=59, itemNo2=173, cost=29
Link2367: itemNo1=59, itemNo2=174, cost=65
Link2368: itemNo1=59, itemNo2=181, cost=9
Link2369: itemNo1=59, itemNo2=187, cost=27
Link2370: itemNo1=59, itemNo2=191, cost=1
Link2371: itemNo1=59, itemNo2=197, cost=55
Link2372: itemNo1=60, itemNo2=1, cost=76
Link2373: itemNo1=60, itemNo2=4, cost=61
Link2374: itemNo1=60, itemNo2=5, cost=45
Link2375: itemNo1=60, itemNo2=9, cost=29
Link2376: itemNo1=60, itemNo2=24, cost=72
Link2377: itemNo1=60, itemNo2=31, cost=17
Link2378: itemNo1=60, itemNo2=34, cost=63
Link2379: itemNo1=60, itemNo2=40, cost=24
Link2380: itemNo1=60, itemNo2=42, cost=60
Link2381: itemNo1=60, itemNo2=52, cost=78
Link2382: itemNo1=60, itemNo2=53, cost=38
Link2383: itemNo1=60, itemNo2=61, cost=96
Link2384: itemNo1=60, itemNo2=62, cost=74
Link2385: itemNo1=60, itemNo2=67, cost=26
Link2386: itemNo1=60, itemNo2=71, cost=92
Link2387: itemNo1=60, itemNo2=87, cost=85
Link2388: itemNo1=60, itemNo2=90, cost=27
Link2389: itemNo1=60, itemNo2=92, cost=10
Link2390: itemNo1=60, itemNo2=97, cost=98
Link2391: itemNo1=60, itemNo2=103, cost=8
Link2392: itemNo1=60, itemNo2=114, cost=77
Link2393: itemNo1=60, itemNo2=115, cost=22
Link2394: itemNo1=60, itemNo2=118, cost=45
Link2395: itemNo1=60, itemNo2=124, cost=80
Link2396: itemNo1=60, itemNo2=131, cost=89
Link2397: itemNo1=60, itemNo2=141, cost=65
Link2398: itemNo1=60, itemNo2=144, cost=53
Link2399: itemNo1=60, itemNo2=151, cost=81
Link2400: itemNo1=60, itemNo2=155, cost=77
Link2401: itemNo1=60, itemNo2=161, cost=42
Link2402: itemNo1=60, itemNo2=166, cost=20
Link2403: itemNo1=60, itemNo2=170, cost=97
Link2404: itemNo1=60, itemNo2=185, cost=30
Link2405: itemNo1=60, itemNo2=188, cost=23
Link2406: itemNo1=60, itemNo2=198, cost=81
Link2407: itemNo1=61, itemNo2=3, cost=20
Link2408: itemNo1=61, itemNo2=7, cost=99
Link2409: itemNo1=61, itemNo2=15, cost=3
Link2410: itemNo1=61, itemNo2=22, cost=1
Link2411: itemNo1=61, itemNo2=24, cost=59
Link2412: itemNo1=61, itemNo2=27, cost=93
Link2413: itemNo1=61, itemNo2=31, cost=92
Link2414: itemNo1=61, itemNo2=39, cost=51
Link2415: itemNo1=61, itemNo2=51, cost=52
Link2416: itemNo1=61, itemNo2=52, cost=82
Link2417: itemNo1=61, itemNo2=57, cost=99
Link2418: itemNo1=61, itemNo2=58, cost=33
Link2419: itemNo1=61, itemNo2=62, cost=49
Link2420: itemNo1=61, itemNo2=63, cost=90
Link2421: itemNo1=61, itemNo2=68, cost=33
Link2422: itemNo1=61, itemNo2=79, cost=40
Link2423: itemNo1=61, itemNo2=85, cost=28
Link2424: itemNo1=61, itemNo2=86, cost=9
Link2425: itemNo1=61, itemNo2=88, cost=11
Link2426: itemNo1=61, itemNo2=91, cost=95
Link2427: itemNo1=61, itemNo2=93, cost=2
Link2428: itemNo1=61, itemNo2=109, cost=3
Link2429: itemNo1=61, itemNo2=110, cost=71
Link2430: itemNo1=61, itemNo2=129, cost=40
Link2431: itemNo1=61, itemNo2=131, cost=87
Link2432: itemNo1=61, itemNo2=134, cost=39
Link2433: itemNo1=61, itemNo2=142, cost=84
Link2434: itemNo1=61, itemNo2=147, cost=28
Link2435: itemNo1=61, itemNo2=160, cost=61
Link2436: itemNo1=61, itemNo2=163, cost=69
Link2437: itemNo1=61, itemNo2=168, cost=4
Link2438: itemNo1=61, itemNo2=175, cost=72
Link2439: itemNo1=61, itemNo2=177, cost=87
Link2440: itemNo1=61, itemNo2=180, cost=68
Link2441: itemNo1=61, itemNo2=181, cost=13
Link2442: itemNo1=61, itemNo2=182, cost=36
Link2443: itemNo1=61, itemNo2=189, cost=4
Link2444: itemNo1=61, itemNo2=191, cost=47
Link2445: itemNo1=61, itemNo2=193, cost=33
Link2446: itemNo1=61, itemNo2=199, cost=43
Link2447: itemNo1=62, itemNo2=4, cost=85
Link2448: itemNo1=62, itemNo2=11, cost=31
Link2449: itemNo1=62, itemNo2=16, cost=1
Link2450: itemNo1=62, itemNo2=17, cost=74
Link2451: itemNo1=62, itemNo2=20, cost=74
Link2452: itemNo1=62, itemNo2=23, cost=44
Link2453: itemNo1=62, itemNo2=26, cost=68
Link2454: itemNo1=62, itemNo2=41, cost=16
Link2455: itemNo1=62, itemNo2=47, cost=3
Link2456: itemNo1=62, itemNo2=52, cost=65
Link2457: itemNo1=62, itemNo2=56, cost=85
Link2458: itemNo1=62, itemNo2=57, cost=79
Link2459: itemNo1=62, itemNo2=74, cost=55
Link2460: itemNo1=62, itemNo2=79, cost=84
Link2461: itemNo1=62, itemNo2=81, cost=22
Link2462: itemNo1=62, itemNo2=99, cost=9
Link2463: itemNo1=62, itemNo2=123, cost=15
Link2464: itemNo1=62, itemNo2=127, cost=10
Link2465: itemNo1=62, itemNo2=129, cost=29
Link2466: itemNo1=62, itemNo2=140, cost=70
Link2467: itemNo1=62, itemNo2=142, cost=76
Link2468: itemNo1=62, itemNo2=144, cost=58
Link2469: itemNo1=62, itemNo2=146, cost=61
Link2470: itemNo1=62, itemNo2=147, cost=24
Link2471: itemNo1=62, itemNo2=151, cost=53
Link2472: itemNo1=62, itemNo2=153, cost=54
Link2473: itemNo1=62, itemNo2=182, cost=68
Link2474: itemNo1=62, itemNo2=197, cost=88
Link2475: itemNo1=62, itemNo2=200, cost=22
Link2476: itemNo1=63, itemNo2=4, cost=90
Link2477: itemNo1=63, itemNo2=15, cost=49
Link2478: itemNo1=63, itemNo2=26, cost=28
Link2479: itemNo1=63, itemNo2=29, cost=17
Link2480: itemNo1=63, itemNo2=39, cost=94
Link2481: itemNo1=63, itemNo2=40, cost=12
Link2482: itemNo1=63, itemNo2=43, cost=46
Link2483: itemNo1=63, itemNo2=45, cost=48
Link2484: itemNo1=63, itemNo2=52, cost=14
Link2485: itemNo1=63, itemNo2=56, cost=20
Link2486: itemNo1=63, itemNo2=57, cost=14
Link2487: itemNo1=63, itemNo2=62, cost=40
Link2488: itemNo1=63, itemNo2=74, cost=34
Link2489: itemNo1=63, itemNo2=75, cost=92
Link2490: itemNo1=63, itemNo2=78, cost=28
Link2491: itemNo1=63, itemNo2=88, cost=51
Link2492: itemNo1=63, itemNo2=90, cost=4
Link2493: itemNo1=63, itemNo2=95, cost=28
Link2494: itemNo1=63, itemNo2=102, cost=55
Link2495: itemNo1=63, itemNo2=103, cost=19
Link2496: itemNo1=63, itemNo2=106, cost=90
Link2497: itemNo1=63, itemNo2=107, cost=48
Link2498: itemNo1=63, itemNo2=112, cost=54
Link2499: itemNo1=63, itemNo2=115, cost=85
Link2500: itemNo1=63, itemNo2=127, cost=91
Link2501: itemNo1=63, itemNo2=129, cost=5
Link2502: itemNo1=63, itemNo2=133, cost=66
Link2503: itemNo1=63, itemNo2=137, cost=21
Link2504: itemNo1=63, itemNo2=139, cost=39
Link2505: itemNo1=63, itemNo2=142, cost=38
Link2506: itemNo1=63, itemNo2=145, cost=16
Link2507: itemNo1=63, itemNo2=150, cost=63
Link2508: itemNo1=63, itemNo2=152, cost=29
Link2509: itemNo1=63, itemNo2=153, cost=75
Link2510: itemNo1=63, itemNo2=155, cost=53
Link2511: itemNo1=63, itemNo2=163, cost=9
Link2512: itemNo1=63, itemNo2=164, cost=15
Link2513: itemNo1=63, itemNo2=168, cost=92
Link2514: itemNo1=63, itemNo2=172, cost=7
Link2515: itemNo1=63, itemNo2=182, cost=23
Link2516: itemNo1=63, itemNo2=189, cost=1
Link2517: itemNo1=64, itemNo2=7, cost=81
Link2518: itemNo1=64, itemNo2=10, cost=36
Link2519: itemNo1=64, itemNo2=11, cost=68
Link2520: itemNo1=64, itemNo2=25, cost=69
Link2521: itemNo1=64, itemNo2=37, cost=87
Link2522: itemNo1=64, itemNo2=47, cost=11
Link2523: itemNo1=64, itemNo2=59, cost=94
Link2524: itemNo1=64, itemNo2=60, cost=9
Link2525: itemNo1=64, itemNo2=63, cost=64
Link2526: itemNo1=64, itemNo2=65, cost=15
Link2527: itemNo1=64, itemNo2=66, cost=37
Link2528: itemNo1=64, itemNo2=67, cost=6
Link2529: itemNo1=64, itemNo2=73, cost=77
Link2530: itemNo1=64, itemNo2=91, cost=17
Link2531: itemNo1=64, itemNo2=94, cost=45
Link2532: itemNo1=64, itemNo2=96, cost=46
Link2533: itemNo1=64, itemNo2=101, cost=26
Link2534: itemNo1=64, itemNo2=108, cost=1
Link2535: itemNo1=64, itemNo2=129, cost=80
Link2536: itemNo1=64, itemNo2=135, cost=80
Link2537: itemNo1=64, itemNo2=141, cost=60
Link2538: itemNo1=64, itemNo2=146, cost=55
Link2539: itemNo1=64, itemNo2=148, cost=19
Link2540: itemNo1=64, itemNo2=149, cost=43
Link2541: itemNo1=64, itemNo2=156, cost=10
Link2542: itemNo1=64, itemNo2=160, cost=86
Link2543: itemNo1=64, itemNo2=161, cost=58
Link2544: itemNo1=64, itemNo2=165, cost=58
Link2545: itemNo1=64, itemNo2=167, cost=97
Link2546: itemNo1=64, itemNo2=168, cost=44
Link2547: itemNo1=64, itemNo2=169, cost=18
Link2548: itemNo1=64, itemNo2=179, cost=54
Link2549: itemNo1=64, itemNo2=180, cost=7
Link2550: itemNo1=64, itemNo2=197, cost=43
Link2551: itemNo1=64, itemNo2=199, cost=6
Link2552: itemNo1=65, itemNo2=5, cost=35
Link2553: itemNo1=65, itemNo2=7, cost=58
Link2554: itemNo1=65, itemNo2=14, cost=90
Link2555: itemNo1=65, itemNo2=16, cost=55
Link2556: itemNo1=65, itemNo2=17, cost=93
Link2557: itemNo1=65, itemNo2=24, cost=49
Link2558: itemNo1=65, itemNo2=30, cost=38
Link2559: itemNo1=65, itemNo2=32, cost=13
Link2560: itemNo1=65, itemNo2=34, cost=3
Link2561: itemNo1=65, itemNo2=37, cost=1
Link2562: itemNo1=65, itemNo2=38, cost=36
Link2563: itemNo1=65, itemNo2=39, cost=11
Link2564: itemNo1=65, itemNo2=45, cost=81
Link2565: itemNo1=65, itemNo2=46, cost=23
Link2566: itemNo1=65, itemNo2=49, cost=50
Link2567: itemNo1=65, itemNo2=54, cost=94
Link2568: itemNo1=65, itemNo2=68, cost=30
Link2569: itemNo1=65, itemNo2=74, cost=70
Link2570: itemNo1=65, itemNo2=77, cost=24
Link2571: itemNo1=65, itemNo2=80, cost=49
Link2572: itemNo1=65, itemNo2=84, cost=83
Link2573: itemNo1=65, itemNo2=93, cost=91
Link2574: itemNo1=65, itemNo2=97, cost=18
Link2575: itemNo1=65, itemNo2=99, cost=84
Link2576: itemNo1=65, itemNo2=103, cost=68
Link2577: itemNo1=65, itemNo2=112, cost=38
Link2578: itemNo1=65, itemNo2=118, cost=14
Link2579: itemNo1=65, itemNo2=122, cost=92
Link2580: itemNo1=65, itemNo2=127, cost=84
Link2581: itemNo1=65, itemNo2=134, cost=94
Link2582: itemNo1=65, itemNo2=137, cost=74
Link2583: itemNo1=65, itemNo2=140, cost=96
Link2584: itemNo1=65, itemNo2=149, cost=30
Link2585: itemNo1=65, itemNo2=154, cost=62
Link2586: itemNo1=65, itemNo2=156, cost=4
Link2587: itemNo1=65, itemNo2=161, cost=85
Link2588: itemNo1=65, itemNo2=163, cost=54
Link2589: itemNo1=65, itemNo2=164, cost=75
Link2590: itemNo1=65, itemNo2=166, cost=25
Link2591: itemNo1=65, itemNo2=167, cost=40
Link2592: itemNo1=65, itemNo2=178, cost=33
Link2593: itemNo1=65, itemNo2=179, cost=34
Link2594: itemNo1=65, itemNo2=181, cost=28
Link2595: itemNo1=65, itemNo2=183, cost=14
Link2596: itemNo1=65, itemNo2=185, cost=89
Link2597: itemNo1=65, itemNo2=196, cost=97
Link2598: itemNo1=65, itemNo2=197, cost=32
Link2599: itemNo1=66, itemNo2=2, cost=54
Link2600: itemNo1=66, itemNo2=4, cost=92
Link2601: itemNo1=66, itemNo2=9, cost=79
Link2602: itemNo1=66, itemNo2=11, cost=64
Link2603: itemNo1=66, itemNo2=13, cost=77
Link2604: itemNo1=66, itemNo2=14, cost=88
Link2605: itemNo1=66, itemNo2=16, cost=5
Link2606: itemNo1=66, itemNo2=18, cost=37
Link2607: itemNo1=66, itemNo2=20, cost=45
Link2608: itemNo1=66, itemNo2=35, cost=23
Link2609: itemNo1=66, itemNo2=40, cost=70
Link2610: itemNo1=66, itemNo2=46, cost=34
Link2611: itemNo1=66, itemNo2=50, cost=19
Link2612: itemNo1=66, itemNo2=54, cost=63
Link2613: itemNo1=66, itemNo2=56, cost=48
Link2614: itemNo1=66, itemNo2=63, cost=70
Link2615: itemNo1=66, itemNo2=69, cost=68
Link2616: itemNo1=66, itemNo2=71, cost=74
Link2617: itemNo1=66, itemNo2=80, cost=91
Link2618: itemNo1=66, itemNo2=83, cost=45
Link2619: itemNo1=66, itemNo2=85, cost=75
Link2620: itemNo1=66, itemNo2=86, cost=67
Link2621: itemNo1=66, itemNo2=88, cost=72
Link2622: itemNo1=66, itemNo2=89, cost=27
Link2623: itemNo1=66, itemNo2=94, cost=16
Link2624: itemNo1=66, itemNo2=98, cost=9
Link2625: itemNo1=66, itemNo2=112, cost=67
Link2626: itemNo1=66, itemNo2=113, cost=99
Link2627: itemNo1=66, itemNo2=120, cost=84
Link2628: itemNo1=66, itemNo2=124, cost=66
Link2629: itemNo1=66, itemNo2=128, cost=57
Link2630: itemNo1=66, itemNo2=132, cost=16
Link2631: itemNo1=66, itemNo2=136, cost=87
Link2632: itemNo1=66, itemNo2=137, cost=19
Link2633: itemNo1=66, itemNo2=146, cost=70
Link2634: itemNo1=66, itemNo2=149, cost=12
Link2635: itemNo1=66, itemNo2=152, cost=33
Link2636: itemNo1=66, itemNo2=155, cost=19
Link2637: itemNo1=66, itemNo2=157, cost=57
Link2638: itemNo1=66, itemNo2=172, cost=19
Link2639: itemNo1=66, itemNo2=174, cost=91
Link2640: itemNo1=66, itemNo2=175, cost=54
Link2641: itemNo1=66, itemNo2=177, cost=94
Link2642: itemNo1=66, itemNo2=178, cost=3
Link2643: itemNo1=66, itemNo2=179, cost=84
Link2644: itemNo1=66, itemNo2=182, cost=85
Link2645: itemNo1=66, itemNo2=187, cost=55
Link2646: itemNo1=66, itemNo2=190, cost=61
Link2647: itemNo1=66, itemNo2=196, cost=90
Link2648: itemNo1=66, itemNo2=197, cost=79
Link2649: itemNo1=67, itemNo2=3, cost=4
Link2650: itemNo1=67, itemNo2=7, cost=45
Link2651: itemNo1=67, itemNo2=12, cost=93
Link2652: itemNo1=67, itemNo2=19, cost=7
Link2653: itemNo1=67, itemNo2=20, cost=27
Link2654: itemNo1=67, itemNo2=23, cost=15
Link2655: itemNo1=67, itemNo2=43, cost=33
Link2656: itemNo1=67, itemNo2=57, cost=22
Link2657: itemNo1=67, itemNo2=69, cost=85
Link2658: itemNo1=67, itemNo2=80, cost=45
Link2659: itemNo1=67, itemNo2=87, cost=74
Link2660: itemNo1=67, itemNo2=94, cost=49
Link2661: itemNo1=67, itemNo2=96, cost=54
Link2662: itemNo1=67, itemNo2=101, cost=78
Link2663: itemNo1=67, itemNo2=105, cost=85
Link2664: itemNo1=67, itemNo2=119, cost=61
Link2665: itemNo1=67, itemNo2=127, cost=8
Link2666: itemNo1=67, itemNo2=128, cost=96
Link2667: itemNo1=67, itemNo2=138, cost=33
Link2668: itemNo1=67, itemNo2=141, cost=80
Link2669: itemNo1=67, itemNo2=142, cost=6
Link2670: itemNo1=67, itemNo2=145, cost=43
Link2671: itemNo1=67, itemNo2=151, cost=72
Link2672: itemNo1=67, itemNo2=160, cost=78
Link2673: itemNo1=67, itemNo2=162, cost=54
Link2674: itemNo1=67, itemNo2=168, cost=84
Link2675: itemNo1=67, itemNo2=173, cost=16
Link2676: itemNo1=67, itemNo2=174, cost=26
Link2677: itemNo1=67, itemNo2=177, cost=70
Link2678: itemNo1=67, itemNo2=178, cost=26
Link2679: itemNo1=67, itemNo2=192, cost=96
Link2680: itemNo1=67, itemNo2=193, cost=36
Link2681: itemNo1=67, itemNo2=194, cost=27
Link2682: itemNo1=67, itemNo2=197, cost=28
Link2683: itemNo1=68, itemNo2=2, cost=35
Link2684: itemNo1=68, itemNo2=19, cost=17
Link2685: itemNo1=68, itemNo2=21, cost=74
Link2686: itemNo1=68, itemNo2=46, cost=52
Link2687: itemNo1=68, itemNo2=51, cost=53
Link2688: itemNo1=68, itemNo2=53, cost=85
Link2689: itemNo1=68, itemNo2=54, cost=4
Link2690: itemNo1=68, itemNo2=67, cost=50
Link2691: itemNo1=68, itemNo2=75, cost=15
Link2692: itemNo1=68, itemNo2=77, cost=45
Link2693: itemNo1=68, itemNo2=81, cost=67
Link2694: itemNo1=68, itemNo2=82, cost=39
Link2695: itemNo1=68, itemNo2=85, cost=24
Link2696: itemNo1=68, itemNo2=86, cost=60
Link2697: itemNo1=68, itemNo2=89, cost=67
Link2698: itemNo1=68, itemNo2=104, cost=45
Link2699: itemNo1=68, itemNo2=105, cost=91
Link2700: itemNo1=68, itemNo2=108, cost=72
Link2701: itemNo1=68, itemNo2=117, cost=92
Link2702: itemNo1=68, itemNo2=121, cost=37
Link2703: itemNo1=68, itemNo2=133, cost=19
Link2704: itemNo1=68, itemNo2=141, cost=56
Link2705: itemNo1=68, itemNo2=142, cost=27
Link2706: itemNo1=68, itemNo2=148, cost=52
Link2707: itemNo1=68, itemNo2=153, cost=99
Link2708: itemNo1=68, itemNo2=154, cost=80
Link2709: itemNo1=68, itemNo2=163, cost=28
Link2710: itemNo1=68, itemNo2=164, cost=59
Link2711: itemNo1=68, itemNo2=169, cost=13
Link2712: itemNo1=68, itemNo2=183, cost=96
Link2713: itemNo1=68, itemNo2=188, cost=48
Link2714: itemNo1=69, itemNo2=18, cost=85
Link2715: itemNo1=69, itemNo2=22, cost=19
Link2716: itemNo1=69, itemNo2=30, cost=11
Link2717: itemNo1=69, itemNo2=32, cost=50
Link2718: itemNo1=69, itemNo2=37, cost=21
Link2719: itemNo1=69, itemNo2=39, cost=85
Link2720: itemNo1=69, itemNo2=40, cost=36
Link2721: itemNo1=69, itemNo2=47, cost=35
Link2722: itemNo1=69, itemNo2=48, cost=35
Link2723: itemNo1=69, itemNo2=50, cost=39
Link2724: itemNo1=69, itemNo2=62, cost=10
Link2725: itemNo1=69, itemNo2=71, cost=68
Link2726: itemNo1=69, itemNo2=82, cost=38
Link2727: itemNo1=69, itemNo2=88, cost=18
Link2728: itemNo1=69, itemNo2=94, cost=81
Link2729: itemNo1=69, itemNo2=123, cost=75
Link2730: itemNo1=69, itemNo2=128, cost=6
Link2731: itemNo1=69, itemNo2=132, cost=63
Link2732: itemNo1=69, itemNo2=140, cost=49
Link2733: itemNo1=69, itemNo2=142, cost=22
Link2734: itemNo1=69, itemNo2=143, cost=63
Link2735: itemNo1=69, itemNo2=156, cost=52
Link2736: itemNo1=69, itemNo2=157, cost=82
Link2737: itemNo1=69, itemNo2=162, cost=69
Link2738: itemNo1=69, itemNo2=163, cost=15
Link2739: itemNo1=69, itemNo2=172, cost=62
Link2740: itemNo1=69, itemNo2=173, cost=40
Link2741: itemNo1=69, itemNo2=182, cost=81
Link2742: itemNo1=69, itemNo2=184, cost=60
Link2743: itemNo1=69, itemNo2=191, cost=5
Link2744: itemNo1=69, itemNo2=198, cost=48
Link2745: itemNo1=70, itemNo2=13, cost=95
Link2746: itemNo1=70, itemNo2=16, cost=34
Link2747: itemNo1=70, itemNo2=18, cost=92
Link2748: itemNo1=70, itemNo2=40, cost=19
Link2749: itemNo1=70, itemNo2=52, cost=31
Link2750: itemNo1=70, itemNo2=62, cost=32
Link2751: itemNo1=70, itemNo2=72, cost=34
Link2752: itemNo1=70, itemNo2=77, cost=89
Link2753: itemNo1=70, itemNo2=80, cost=39
Link2754: itemNo1=70, itemNo2=86, cost=64
Link2755: itemNo1=70, itemNo2=87, cost=10
Link2756: itemNo1=70, itemNo2=101, cost=53
Link2757: itemNo1=70, itemNo2=107, cost=66
Link2758: itemNo1=70, itemNo2=112, cost=28
Link2759: itemNo1=70, itemNo2=114, cost=45
Link2760: itemNo1=70, itemNo2=123, cost=14
Link2761: itemNo1=70, itemNo2=128, cost=42
Link2762: itemNo1=70, itemNo2=135, cost=37
Link2763: itemNo1=70, itemNo2=136, cost=8
Link2764: itemNo1=70, itemNo2=138, cost=63
Link2765: itemNo1=70, itemNo2=140, cost=42
Link2766: itemNo1=70, itemNo2=143, cost=5
Link2767: itemNo1=70, itemNo2=152, cost=7
Link2768: itemNo1=70, itemNo2=157, cost=48
Link2769: itemNo1=70, itemNo2=160, cost=89
Link2770: itemNo1=70, itemNo2=162, cost=6
Link2771: itemNo1=70, itemNo2=165, cost=52
Link2772: itemNo1=70, itemNo2=171, cost=55
Link2773: itemNo1=70, itemNo2=174, cost=48
Link2774: itemNo1=70, itemNo2=180, cost=4
Link2775: itemNo1=70, itemNo2=185, cost=79
Link2776: itemNo1=70, itemNo2=187, cost=69
Link2777: itemNo1=70, itemNo2=188, cost=77
Link2778: itemNo1=70, itemNo2=194, cost=85
Link2779: itemNo1=71, itemNo2=1, cost=49
Link2780: itemNo1=71, itemNo2=4, cost=89
Link2781: itemNo1=71, itemNo2=8, cost=14
Link2782: itemNo1=71, itemNo2=9, cost=38
Link2783: itemNo1=71, itemNo2=17, cost=3
Link2784: itemNo1=71, itemNo2=19, cost=80
Link2785: itemNo1=71, itemNo2=20, cost=41
Link2786: itemNo1=71, itemNo2=23, cost=17
Link2787: itemNo1=71, itemNo2=27, cost=19
Link2788: itemNo1=71, itemNo2=39, cost=33
Link2789: itemNo1=71, itemNo2=40, cost=81
Link2790: itemNo1=71, itemNo2=44, cost=21
Link2791: itemNo1=71, itemNo2=46, cost=25
Link2792: itemNo1=71, itemNo2=53, cost=43
Link2793: itemNo1=71, itemNo2=54, cost=8
Link2794: itemNo1=71, itemNo2=62, cost=14
Link2795: itemNo1=71, itemNo2=67, cost=69
Link2796: itemNo1=71, itemNo2=70, cost=94
Link2797: itemNo1=71, itemNo2=77, cost=58
Link2798: itemNo1=71, itemNo2=80, cost=11
Link2799: itemNo1=71, itemNo2=82, cost=37
Link2800: itemNo1=71, itemNo2=87, cost=50
Link2801: itemNo1=71, itemNo2=100, cost=65
Link2802: itemNo1=71, itemNo2=104, cost=25
Link2803: itemNo1=71, itemNo2=106, cost=14
Link2804: itemNo1=71, itemNo2=116, cost=45
Link2805: itemNo1=71, itemNo2=117, cost=44
Link2806: itemNo1=71, itemNo2=135, cost=90
Link2807: itemNo1=71, itemNo2=137, cost=29
Link2808: itemNo1=71, itemNo2=139, cost=53
Link2809: itemNo1=71, itemNo2=147, cost=53
Link2810: itemNo1=71, itemNo2=148, cost=62
Link2811: itemNo1=71, itemNo2=150, cost=16
Link2812: itemNo1=71, itemNo2=154, cost=9
Link2813: itemNo1=71, itemNo2=156, cost=94
Link2814: itemNo1=71, itemNo2=157, cost=11
Link2815: itemNo1=71, itemNo2=159, cost=30
Link2816: itemNo1=71, itemNo2=160, cost=13
Link2817: itemNo1=71, itemNo2=161, cost=17
Link2818: itemNo1=71, itemNo2=162, cost=2
Link2819: itemNo1=71, itemNo2=168, cost=46
Link2820: itemNo1=71, itemNo2=171, cost=84
Link2821: itemNo1=71, itemNo2=180, cost=82
Link2822: itemNo1=71, itemNo2=184, cost=13
Link2823: itemNo1=71, itemNo2=196, cost=73
Link2824: itemNo1=71, itemNo2=199, cost=42
Link2825: itemNo1=72, itemNo2=5, cost=5
Link2826: itemNo1=72, itemNo2=6, cost=54
Link2827: itemNo1=72, itemNo2=10, cost=47
Link2828: itemNo1=72, itemNo2=15, cost=33
Link2829: itemNo1=72, itemNo2=17, cost=93
Link2830: itemNo1=72, itemNo2=18, cost=13
Link2831: itemNo1=72, itemNo2=20, cost=61
Link2832: itemNo1=72, itemNo2=28, cost=9
Link2833: itemNo1=72, itemNo2=32, cost=78
Link2834: itemNo1=72, itemNo2=37, cost=49
Link2835: itemNo1=72, itemNo2=46, cost=84
Link2836: itemNo1=72, itemNo2=48, cost=92
Link2837: itemNo1=72, itemNo2=55, cost=39
Link2838: itemNo1=72, itemNo2=58, cost=92
Link2839: itemNo1=72, itemNo2=59, cost=80
Link2840: itemNo1=72, itemNo2=60, cost=52
Link2841: itemNo1=72, itemNo2=61, cost=6
